9.99999999998e-07,9.99999999998e-07,9.99999999998e-07,9.99999999998e-07,0.999999999998
1.05393037282618e-06,1.05393037282618e-06,1.05393037282618e-06,0.0554700196224305,0.998460353203749
1.10999185188822e-06,1.10999185188822e-06,1.10999185188822e-06,0.116841247567181,0.993150604321041
1.16716072198212e-06,1.16716072198212e-06,1.16716072198212e-06,0.184288535049809,0.982872186932313
1.22389759015883e-06,1.22389759015883e-06,1.22389759015883e-06,0.257662650559753,0.966234939599075
1.27807830858986e-06,1.27807830858986e-06,1.27807830858986e-06,0.336336396997332,0.94174191159253
1.32701756195869e-06,1.32701756195869e-06,1.32701756195869e-06,0.41905817746064,0.907959384498053
1.36764992641868e-06,1.36764992641868e-06,1.36764992641868e-06,0.503871025522672,0.86377890089601
1.39690778197415e-06,1.39690778197415e-06,1.39690778197415e-06,0.588171697673325,0.808736084300821
1.41225887786539e-06,1.41225887786539e-06,1.41225887786539e-06,0.668964731620448,0.743294146244942
1.41225887786539e-06,1.41225887786539e-06,1.41225887786539e-06,0.743294146244942,0.668964731620448
1.39690778197415e-06,1.39690778197415e-06,1.39690778197415e-06,0.808736084300821,0.588171697673325
1.36764992641868e-06,1.36764992641868e-06,1.36764992641868e-06,0.86377890089601,0.503871025522672
1.32701756195869e-06,1.32701756195869e-06,1.32701756195869e-06,0.907959384498053,0.41905817746064
1.27807830858986e-06,1.27807830858986e-06,1.27807830858986e-06,0.94174191159253,0.336336396997332
1.22389759015883e-06,1.22389759015883e-06,1.22389759015883e-06,0.966234939599075,0.257662650559753
1.16716072198212e-06,1.16716072198212e-06,1.16716072198212e-06,0.982872186932313,0.184288535049809
1.10999185188822e-06,1.10999185188822e-06,1.10999185188822e-06,0.993150604321041,0.116841247567181
1.05393037282618e-06,1.05393037282618e-06,1.05393037282618e-06,0.998460353203749,0.0554700196224305
9.99999999998e-07,9.99999999998e-07,9.99999999998e-07,0.999999999998,9.99999999998e-07
1.05393037282618e-06,1.05393037282618e-06,0.0554700196224305,1.05393037282618e-06,0.998460353203749
1.11379972534366e-06,1.11379972534366e-06,0.0586210381759822,0.0586210381759822,0.996557648991697
1.1760704751197e-06,1.1760704751197e-06,0.0618984460589317,0.123796892117863,0.990375136942907
1.23942333879964e-06,1.23942333879964e-06,0.065232807305244,0.195698421915732,0.97849210957866
1.3018585486701e-06,1.3018585486701e-06,0.068518870982637,0.274075483930548,0.959264193756919
1.3606182606724e-06,1.3606182606724e-06,0.0716114874038107,0.358057437019054,0.930949336249539
1.4122588778668e-06,1.4122588778668e-06,0.0743294146245684,0.44597648774741,0.891952975494821
1.45296631451049e-06,1.45296631451049e-06,0.0764719112900258,0.535303379030181,0.841191024190284
1.47914799390366e-06,1.47914799390366e-06,0.077849894415982,0.622799155327856,0.77849894415982
1.48819485497382e-06,1.48819485497382e-06,0.0783260449986223,0.7049344049876,0.7049344049876
1.47914799390366e-06,1.47914799390366e-06,0.077849894415982,0.77849894415982,0.622799155327856
1.45296631451049e-06,1.45296631451049e-06,0.0764719112900258,0.841191024190284,0.535303379030181
1.4122588778668e-06,1.4122588778668e-06,0.0743294146245684,0.891952975494821,0.44597648774741
1.3606182606724e-06,1.3606182606724e-06,0.0716114874038107,0.930949336249539,0.358057437019054
1.3018585486701e-06,1.3018585486701e-06,0.068518870982637,0.959264193756919,0.274075483930548
1.23942333879964e-06,1.23942333879964e-06,0.065232807305244,0.97849210957866,0.195698421915732
1.1760704751197e-06,1.1760704751197e-06,0.0618984460589317,0.990375136942907,0.123796892117863
1.11379972534366e-06,1.11379972534366e-06,0.0586210381759822,0.996557648991697,0.0586210381759822
1.05393037282618e-06,1.05393037282618e-06,0.0554700196224305,0.998460353203749,1.05393037282618e-06
1.10999185188822e-06,1.10999185188822e-06,0.116841247567181,1.10999185188822e-06,0.993150604321041
1.1760704751197e-06,1.1760704751197e-06,0.123796892117863,0.0618984460589317,0.990375136942907
1.24473138595087e-06,1.24473138595087e-06,0.131024356415881,0.131024356415881,0.982682673119105
1.31425748134327e-06,1.31425748134327e-06,0.138342892772976,0.207514339159464,0.968400249410832
1.38204663815865e-06,1.38204663815865e-06,0.145478593490384,0.290957186980767,0.945610857687494
1.44454325040943e-06,1.44454325040943e-06,0.152057184253624,0.38014296063406,0.912343105521743
1.49740977185093e-06,1.49740977185093e-06,0.157622081247467,0.4728662437424,0.866921446861067
1.53605895855982e-06,1.53605895855982e-06,0.161690416690507,0.565916458416775,0.808452083452536
1.55654064898241e-06,1.55654064898241e-06,0.163846384103411,0.655385536413644,0.73730872846535
