-9.718192616296474906e-01,1.400000000000000000e+02,1.969579751600175754e+01,9.892327624200769165e+00
-7.726392860435973287e-01,1.760000000000000000e+02,6.270750373951178958e+00,3.852076250063224183e+00
-8.369624945209505062e-01,7.900000000000000000e+01,9.406027597440665744e+00,4.494088958407094658e+00
-6.967329001752953221e-01,1.400000000000000000e+02,5.298273239025030001e+00,5.136101666750965578e+00
-3.193629667467821065e-01,9.400000000000000000e+01,2.413432806325474189e+00,4.494088958407094658e+00
-9.965003110581012180e-01,3.500000000000000000e+01,1.744991381012867464e+02,3.852076250063224183e+00
-9.897320612991311606e-01,1.220000000000000000e+02,3.273874583027635765e+01,9.892327624200769165e+00
-6.784985727620176377e-01,2.300000000000000000e+01,1.304826899841927812e+01,3.852076250063224183e+00
-9.995415511770292527e-01,8.800000000000000000e+01,1.206384365925791400e+02,3.852076250063224183e+00
-8.075130155293565037e-01,2.900000000000000000e+01,1.887144643862640336e+01,3.852076250063224183e+00
-8.332149079953614645e-01,5.900000000000000000e+01,1.185406611752717154e+01,4.494088958407094658e+00
-9.983443645191477644e-01,7.700000000000000000e+01,1.080485644806014704e+02,5.136101666750965578e+00
-8.708528996696770497e-01,1.380000000000000000e+02,9.230726167440991503e+00,5.136101666750965578e+00
-6.826229302030071278e-01,1.590000000000000000e+02,4.968192415833480702e+00,4.494088958407094658e+00
-8.005747596011607570e-01,1.250000000000000000e+02,7.881835959168269845e+00,5.136101666750965578e+00
-9.885084703405229156e-01,1.700000000000000000e+02,2.569411194113528651e+01,4.494088958407094658e+00
-3.995724529875648301e-01,1.060000000000000000e+02,2.898428894603791939e+00,4.494088958407094658e+00
-8.807646853012303101e-01,2.900000000000000000e+01,2.782299954336946968e+01,3.852076250063224183e+00
-9.386113226033125922e-01,3.500000000000000000e+01,3.153816964898647512e+01,3.852076250063224183e+00
-9.535174302741555863e-01,6.500000000000000000e+01,2.878191910675611354e+01,5.136101666750965578e+00
-6.745413976881373674e-01,1.760000000000000000e+02,4.962136601412810322e+00,3.852076250063224183e+00
-8.523005527337909060e-01,5.000000000000000000e+01,1.311475244433314202e+01,3.852076250063224183e+00
-9.737905630480473418e-01,3.500000000000000000e+01,5.388797261003874439e+01,3.852076250063224183e+00
-8.976066691705002487e-01,2.300000000000000000e+01,3.944821425907480972e+01,3.852076250063224183e+00
-8.993997526107228024e-01,2.900000000000000000e+01,3.166380669625619859e+01,3.852076250063224183e+00
-7.262756332747570820e-01,2.900000000000000000e+01,1.382028280460011871e+01,3.852076250063224183e+00
-9.878346221972724717e-01,1.770000000000000000e+02,2.519642269679456348e+01,3.852076250063224183e+00
-1.278836224694046564e-07,3.500000000000000000e+01,1.123488340894679971e-01,3.852076250063224183e+00
-5.492759007561454077e-02,4.400000000000000000e+01,9.770551505334963416e-01,3.852076250063224183e+00
-5.811174477620539847e-01,6.500000000000000000e+01,4.877094960506716426e+00,5.136101666750965578e+00
-9.955997701569182512e-01,1.580000000000000000e+02,3.768771560332014303e+01,4.494088958407094658e+00
-9.668302523722409614e-01,1.700000000000000000e+02,1.643937552745145325e+01,4.494088958407094658e+00
-9.166710763334576795e-01,2.900000000000000000e+01,3.639304522587727320e+01,3.852076250063224183e+00
-9.477831149617332862e-01,2.900000000000000000e+01,5.099548807630569058e+01,3.852076250063224183e+00
-4.681424062280281628e-01,1.190000000000000000e+02,3.222912951861640618e+00,4.494088958407094658e+00
-9.955153182064124806e-01,1.340000000000000000e+02,4.486479918826769619e+01,4.494088958407094658e+00
-8.219548479562011067e-02,5.600000000000000000e+01,1.175286605499661352e+00,3.852076250063224183e+00
-9.123012651188366906e-01,4.100000000000000000e+01,2.271156878616547914e+01,3.852076250063224183e+00
-9.970128503981933177e-01,4.100000000000000000e+01,1.401418725432726262e+02,3.852076250063224183e+00
-9.995669638185123995e-01,1.760000000000000000e+02,7.757428673229637184e+01,3.852076250063224183e+00
-9.795980464636028229e-01,1.760000000000000000e+02,2.045496714262592519e+01,9.892327624200769165e+00
-1.171285290979540150e-13,2.300000000000000000e+01,7.233563290621285169e-02,3.852076250063224183e+00
-8.607912906265402508e-02,1.720000000000000000e+02,1.201530068843459143e+00,9.892327624200769165e+00
-5.409272757551901734e-01,1.310000000000000000e+02,3.789944851048746344e+00,4.494088958407094658e+00
-9.998056520379572376e-01,1.650000000000000000e+02,9.070152755417383617e+01,9.892327624200769165e+00
-8.979959912468066241e-01,1.000000000000000000e+02,1.176087284486630224e+01,5.136101666750965578e+00
-9.991799898218403087e-01,1.220000000000000000e+02,7.438812245137239643e+01,9.892327624200769165e+00
-9.326100773529069077e-01,2.900000000000000000e+01,4.249439037333976898e+01,3.852076250063224183e+00
-9.981222860375436046e-01,1.210000000000000000e+02,6.119086128218967247e+01,5.136101666750965578e+00
-8.629908039761142735e-01,8.500000000000000000e+01,1.064720708586006026e+01,5.136101666750965578e+00
-9.690489957039607472e-01,1.740000000000000000e+02,1.699289981343176237e+01,5.136101666750965578e+00
-9.484401340750481246e-01,1.000000000000000000e+02,1.770718238856564142e+01,5.136101666750965578e+00
-8.093423809980233585e-01,4.100000000000000000e+01,1.282359157291565666e+01,3.852076250063224183e+00
-6.082255340997715365e-01,1.470000000000000000e+02,4.350657964588177329e+00,4.494088958407094658e+00
-8.899390716320664252e-01,4.100000000000000000e+01,1.967165518476750208e+01,3.852076250063224183e+00
-7.878271574777497843e-01,6.500000000000000000e+01,9.525685235713599042e+00,5.136101666750965578e+00
-9.749364578415413707e-01,7.700000000000000000e+01,3.307088875494799396e+01,5.136101666750965578e+00
-7.380929105367355358e-01,7.000000000000000000e+01,6.649438069809120222e+00,3.852076250063224183e+00
-7.720894218662178732e-01,2.900000000000000000e+01,1.630861737576776704e+01,3.852076250063224183e+00
-8.599250583083266619e-01,2.900000000000000000e+01,2.450177211060710292e+01,3.852076250063224183e+00
-7.915384245572686384e-01,6.500000000000000000e+01,9.738426789150448570e+00,5.136101666750965578e+00
-8.883570107742090327e-01,1.400000000000000000e+02,9.836028931536336728e+00,9.892327624200769165e+00
-8.447920331722866827e-01,2.300000000000000000e+01,2.723585197591097540e+01,3.852076250063224183e+00
-9.953895785504023319e-01,9.200000000000000000e+01,6.435949029884839945e+01,9.892327624200769165e+00
-6.349320949273001835e-01,1.250000000000000000e+02,4.603183697769177130e+00,5.136101666750965578e+00
-8.453572786335517009e-02,5.900000000000000000e+01,1.165937291752650262e+00,4.494088958407094658e+00
-9.288158611134312848e-01,1.130000000000000000e+02,1.403437067500257029e+01,5.136101666750965578e+00
-8.432179060796755055e-01,6.700000000000000000e+01,1.199441301424952755e+01,3.852076250063224183e+00
-5.826549807140015691e-01,1.100000000000000000e+02,4.306504923471189628e+00,5.136101666750965578e+00
-9.918032191456603863e-01,1.380000000000000000e+02,3.533054259259692031e+01,5.136101666750965578e+00
-4.194390894738684317e-01,9.000000000000000000e+01,3.124013946118025409e+00,5.136101666750965578e+00
-9.854824740496371804e-01,1.530000000000000000e+02,2.508635920938265684e+01,5.136101666750965578e+00
-7.189585591982894375e-01,1.120000000000000000e+02,5.868408442077468479e+00,9.892327624200769165e+00
-9.997792193765874247e-01,1.510000000000000000e+02,8.572387767124638458e+01,3.852076250063224183e+00
-9.965217911075391344e-01,1.280000000000000000e+02,4.682302686120701907e+01,5.136101666750965578e+00
-9.229060994873001800e-01,3.500000000000000000e+01,2.711723433565595798e+01,3.852076250063224183e+00
-8.397277131826864638e-01,1.680000000000000000e+02,7.706084834562364705e+00,5.136101666750965578e+00
-9.993511431167331205e-01,1.760000000000000000e+02,6.276398855124028131e+01,9.892327624200769165e+00
-1.584578821799598192e-01,7.100000000000000000e+01,1.638276073041360359e+00,4.494088958407094658e+00
-7.513709350577643109e-01,1.520000000000000000e+02,6.194869073592316866e+00,1.154104889490089647e+01
-9.173528974005731307e-01,6.100000000000000000e+01,1.926270488105054213e+01,3.852076250063224183e+00
-9.898445532904257549e-01,8.500000000000000000e+01,4.366081132051889568e+01,5.136101666750965578e+00
-8.365232004321105919e-01,3.500000000000000000e+01,1.479971080620128987e+01,3.852076250063224183e+00
-2.850601564684736022e-01,7.900000000000000000e+01,2.334074597838267096e+00,4.494088958407094658e+00
-6.830934208908212568e-01,1.400000000000000000e+02,5.179378748944735378e+00,9.892327624200769165e+00
-2.961350474984238978e-01,1.320000000000000000e+02,2.300769546087042539e+00,1.154104889490089647e+01
-5.128287609546693382e-01,9.200000000000000000e+01,3.901824422458061381e+00,9.892327624200769165e+00
-8.626976315855346966e-01,3.500000000000000000e+01,1.742835452160350940e+01,3.852076250063224183e+00
-4.898870395028017688e-01,1.650000000000000000e+02,3.412047086093281667e+00,9.892327624200769165e+00
-9.995761241042231404e-01,1.260000000000000000e+02,8.936421285824248173e+01,3.852076250063224183e+00
-9.293671745487718239e-01,1.530000000000000000e+02,1.250154300579267819e+01,5.136101666750965578e+00
-8.185978926397663447e-01,6.100000000000000000e+01,1.071216762680414547e+01,3.852076250063224183e+00
-7.684143041681268382e-01,2.300000000000000000e+01,1.847785285740540218e+01,3.852076250063224183e+00
-9.178133542617754603e-01,7.900000000000000000e+01,1.493984691996912240e+01,4.494088958407094658e+00
-9.680083763066198443e-01,1.130000000000000000e+02,2.164431410317935800e+01,5.136101666750965578e+00
-7.755043119305827792e-01,1.620000000000000000e+02,6.198704024799449819e+00,4.494088958407094658e+00
-5.089088788684728026e-01,1.000000000000000000e+02,3.642019405553197142e+00,5.136101666750965578e+00
-6.791519655995328364e-01,7.400000000000000000e+01,6.084042949341050388e+00,4.494088958407094658e+00
-9.463597017111868848e-01,9.400000000000000000e+01,1.719968696268473707e+01,4.494088958407094658e+00
-8.365728193116104272e-01,2.900000000000000000e+01,2.161189436319061130e+01,3.852076250063224183e+00
-7.126634459598727434e-01,4.100000000000000000e+01,8.652533740685234065e+00,3.852076250063224183e+00
-8.713275765722927613e-01,5.500000000000000000e+01,1.386084063276160983e+01,3.852076250063224183e+00
-7.721885613018241168e-01,1.530000000000000000e+02,6.201408427746188501e+00,5.136101666750965578e+00
-5.598645391108780789e-01,1.750000000000000000e+02,3.896087422228871944e+00,3.852076250063224183e+00
-9.046025801843938785e-01,3.500000000000000000e+01,2.345174504162984164e+01,3.852076250063224183e+00
-9.106310667828495520e-01,5.900000000000000000e+01,2.002783351370859677e+01,4.494088958407094658e+00
-9.996152272276483952e-01,9.800000000000000000e+01,1.075871355673632195e+02,3.852076250063224183e+00
-9.991918991688211182e-01,7.600000000000000000e+01,1.297922525094117532e+02,3.852076250063224183e+00
-9.999866522343815456e-01,1.740000000000000000e+02,1.686871981592782674e+02,9.892327624200769165e+00
-6.834344649442039010e-01,5.600000000000000000e+01,6.546976696826968478e+00,3.852076250063224183e+00
-9.748875290776032321e-01,9.700000000000000000e+01,2.645225647886459441e+01,5.136101666750965578e+00
-7.324701032817744206e-01,5.900000000000000000e+01,7.679551453365912828e+00,4.494088958407094658e+00
-9.311352863555361070e-01,4.100000000000000000e+01,2.632700328854392779e+01,3.852076250063224183e+00
-9.597174660120791900e-01,9.400000000000000000e+01,2.121665800030957172e+01,4.494088958407094658e+00
-9.639956979448627283e-01,1.770000000000000000e+02,1.596101983655912981e+01,3.852076250063224183e+00
-9.518315162621159287e-01,7.900000000000000000e+01,2.083136202592862318e+01,4.494088958407094658e+00
-9.839436130237059208e-01,2.300000000000000000e+01,1.749171443274575495e+02,3.852076250063224183e+00
-8.841810001051232382e-01,3.500000000000000000e+01,2.035840621875619405e+01,3.852076250063224183e+00
-9.510681035770129910e-01,5.000000000000000000e+01,3.014911083276940928e+01,3.852076250063224183e+00
-8.214895656472631646e-01,4.700000000000000000e+01,1.363255904544127617e+01,3.852076250063224183e+00
-4.154253198553105042e-01,1.750000000000000000e+02,2.933558114210480738e+00,3.852076250063224183e+00
-4.760125583611349853e-01,6.500000000000000000e+01,3.779253696789333095e+00,5.136101666750965578e+00
-9.987852496067572972e-01,1.220000000000000000e+02,7.339051189170839962e+01,4.494088958407094658e+00
-9.971825731366058543e-01,1.770000000000000000e+02,3.980720246492502667e+01,3.852076250063224183e+00
-9.525359753779182315e-01,3.500000000000000000e+01,3.722182012713047783e+01,3.852076250063224183e+00
-9.677397986056235357e-01,7.000000000000000000e+01,2.638516758031529363e+01,3.852076250063224183e+00
-8.639856956066153115e-01,2.300000000000000000e+01,3.065664850830389909e+01,3.852076250063224183e+00
-5.903445427086357888e-01,7.100000000000000000e+01,5.015912609811656431e+00,4.494088958407094658e+00
