0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.961161351381840168e-01,9.805806756909202226e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579277e-01,8.944271909999158554e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865474617e-01,7.071067811865474617e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999158554e-01,4.472135954999579277e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01,1.961161351381840168e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.961161351381840168e-01,0.000000000000000000e+00,9.805806756909202226e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.357022603955158113e-01,2.357022603955158113e-01,9.428090415820632453e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.672612419124243965e-01,5.345224838248487931e-01,8.017837257372731896e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.672612419124243965e-01,8.017837257372731896e-01,5.345224838248487931e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.357022603955158113e-01,9.428090415820632453e-01,2.357022603955158113e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.961161351381840168e-01,9.805806756909202226e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00,8.944271909999158554e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.345224838248487931e-01,2.672612419124243965e-01,8.017837257372731896e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.773502691896257311e-01,5.773502691896257311e-01,5.773502691896257311e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.345224838248487931e-01,8.017837257372731896e-01,2.672612419124243965e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579277e-01,8.944271909999158554e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865474617e-01,0.000000000000000000e+00,7.071067811865474617e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.017837257372731896e-01,2.672612419124243965e-01,5.345224838248487931e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.017837257372731896e-01,5.345224838248487931e-01,2.672612419124243965e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865474617e-01,7.071067811865474617e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999158554e-01,0.000000000000000000e+00,4.472135954999579277e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.428090415820632453e-01,2.357022603955158113e-01,2.357022603955158113e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999158554e-01,4.472135954999579277e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01,0.000000000000000000e+00,1.961161351381840168e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01,1.961161351381840168e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.961161351381840168e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01
0.000000000000000000e+00,2.357022603955158113e-01,0.000000000000000000e+00,2.357022603955158113e-01,9.428090415820632453e-01
0.000000000000000000e+00,2.672612419124243965e-01,0.000000000000000000e+00,5.345224838248487931e-01,8.017837257372731896e-01
0.000000000000000000e+00,2.672612419124243965e-01,0.000000000000000000e+00,8.017837257372731896e-01,5.345224838248487931e-01
0.000000000000000000e+00,2.357022603955158113e-01,0.000000000000000000e+00,9.428090415820632453e-01,2.357022603955158113e-01
0.000000000000000000e+00,1.961161351381840168e-01,0.000000000000000000e+00,9.805806756909202226e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.357022603955158113e-01,2.357022603955158113e-01,0.000000000000000000e+00,9.428090415820632453e-01
0.000000000000000000e+00,2.886751345948128655e-01,2.886751345948128655e-01,2.886751345948128655e-01,8.660254037844387076e-01
0.000000000000000000e+00,3.162277660168378857e-01,3.162277660168378857e-01,6.324555320336757713e-01,6.324555320336757713e-01
0.000000000000000000e+00,2.886751345948128100e-01,2.886751345948128100e-01,8.660254037844384856e-01,2.886751345948128100e-01
0.000000000000000000e+00,2.357022603955158113e-01,2.357022603955158113e-01,9.428090415820632453e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.672612419124243965e-01,5.345224838248487931e-01,0.000000000000000000e+00,8.017837257372731896e-01
0.000000000000000000e+00,3.162277660168378857e-01,6.324555320336757713e-01,3.162277660168378857e-01,6.324555320336757713e-01
0.000000000000000000e+00,3.162277660168378857e-01,6.324555320336757713e-01,6.324555320336757713e-01,3.162277660168378857e-01
0.000000000000000000e+00,2.672612419124243965e-01,5.345224838248487931e-01,8.017837257372731896e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.672612419124243965e-01,8.017837257372731896e-01,0.000000000000000000e+00,5.345224838248487931e-01
0.000000000000000000e+00,2.886751345948128100e-01,8.660254037844384856e-01,2.886751345948128100e-01,2.886751345948128100e-01
0.000000000000000000e+00,2.672612419124243965e-01,8.017837257372731896e-01,5.345224838248487931e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.357022603955158113e-01,9.428090415820632453e-01,0.000000000000000000e+00,2.357022603955158113e-01
0.000000000000000000e+00,2.357022603955158113e-01,9.428090415820632453e-01,2.357022603955158113e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.961161351381840168e-01,9.805806756909202226e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.944271909999158554e-01
0.000000000000000000e+00,5.345224838248487931e-01,0.000000000000000000e+00,2.672612419124243965e-01,8.017837257372731896e-01
0.000000000000000000e+00,5.773502691896257311e-01,0.000000000000000000e+00,5.773502691896257311e-01,5.773502691896257311e-01
0.000000000000000000e+00,5.345224838248487931e-01,0.000000000000000000e+00,8.017837257372731896e-01,2.672612419124243965e-01
0.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00,8.944271909999158554e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.345224838248487931e-01,2.672612419124243965e-01,0.000000000000000000e+00,8.017837257372731896e-01
0.000000000000000000e+00,6.324555320336757713e-01,3.162277660168378857e-01,3.162277660168378857e-01,6.324555320336757713e-01
0.000000000000000000e+00,6.324555320336757713e-01,3.162277660168378857e-01,6.324555320336757713e-01,3.162277660168378857e-01
0.000000000000000000e+00,5.345224838248487931e-01,2.672612419124243965e-01,8.017837257372731896e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.773502691896257311e-01,5.773502691896257311e-01,0.000000000000000000e+00,5.773502691896257311e-01
0.000000000000000000e+00,6.324555320336757713e-01,6.324555320336757713e-01,3.162277660168378857e-01,3.162277660168378857e-01
0.000000000000000000e+00,5.773502691896257311e-01,5.773502691896257311e-01,5.773502691896257311e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.345224838248487931e-01,8.017837257372731896e-01,0.000000000000000000e+00,2.672612419124243965e-01
0.000000000000000000e+00,5.345224838248487931e-01,8.017837257372731896e-01,2.672612419124243965e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.472135954999579277e-01,8.944271909999158554e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.071067811865474617e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.071067811865474617e-01
0.000000000000000000e+00,8.017837257372731896e-01,0.000000000000000000e+00,2.672612419124243965e-01,5.345224838248487931e-01
0.000000000000000000e+00,8.017837257372731896e-01,0.000000000000000000e+00,5.345224838248487931e-01,2.672612419124243965e-01
0.000000000000000000e+00,7.071067811865474617e-01,0.000000000000000000e+00,7.071067811865474617e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.017837257372731896e-01,2.672612419124243965e-01,0.000000000000000000e+00,5.345224838248487931e-01
0.000000000000000000e+00,8.660254037844384856e-01,2.886751345948128100e-01,2.886751345948128100e-01,2.886751345948128100e-01
0.000000000000000000e+00,8.017837257372731896e-01,2.672612419124243965e-01,5.345224838248487931e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.017837257372731896e-01,5.345224838248487931e-01,0.000000000000000000e+00,2.672612419124243965e-01
0.000000000000000000e+00,8.017837257372731896e-01,5.345224838248487931e-01,2.672612419124243965e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.071067811865474617e-01,7.071067811865474617e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.944271909999158554e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579277e-01
0.000000000000000000e+00,9.428090415820632453e-01,0.000000000000000000e+00,2.357022603955158113e-01,2.357022603955158113e-01
0.000000000000000000e+00,8.944271909999158554e-01,0.000000000000000000e+00,4.472135954999579277e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.428090415820632453e-01,2.357022603955158113e-01,0.000000000000000000e+00,2.357022603955158113e-01
0.000000000000000000e+00,9.428090415820632453e-01,2.357022603955158113e-01,2.357022603955158113e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.944271909999158554e-01,4.472135954999579277e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.805806756909202226e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.961161351381840168e-01
0.000000000000000000e+00,9.805806756909202226e-01,0.000000000000000000e+00,1.961161351381840168e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.805806756909202226e-01,1.961161351381840168e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.961161351381840168e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01
2.357022603955158113e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.357022603955158113e-01,9.428090415820632453e-01
2.672612419124243965e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.345224838248487931e-01,8.017837257372731896e-01
2.672612419124243965e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.017837257372731896e-01,5.345224838248487931e-01
2.357022603955158113e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.428090415820632453e-01,2.357022603955158113e-01
1.961161351381840168e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.805806756909202226e-01,0.000000000000000000e+00
2.357022603955158113e-01,0.000000000000000000e+00,2.357022603955158113e-01,0.000000000000000000e+00,9.428090415820632453e-01
2.886751345948128655e-01,0.000000000000000000e+00,2.886751345948128655e-01,2.886751345948128655e-01,8.660254037844387076e-01
3.162277660168378857e-01,0.000000000000000000e+00,3.162277660168378857e-01,6.324555320336757713e-01,6.324555320336757713e-01
